,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33423,39,4,24109,11,9,0,1,3,4,0,16600,0,40,39,1
33424,67,4,100971,11,9,2,12,4,4,1,0,0,40,39,0
33425,19,4,160096,15,9,4,13,0,4,0,0,0,34,2,0
33426,20,5,183746,15,9,2,4,1,4,0,0,0,40,39,0
33427,36,4,254696,11,14,4,3,1,4,1,0,0,40,39,0
33428,39,4,118709,1,9,2,3,3,4,1,0,0,46,39,0
33429,60,0,358164,11,13,4,3,0,4,1,0,0,40,39,0
33430,42,4,130534,0,13,2,3,0,4,1,0,1498,40,39,0
33431,45,6,68453,11,13,2,8,0,4,0,0,0,50,39,0
33432,59,6,186702,11,3,2,6,1,2,1,4200,0,60,39,0
33433,61,4,44803,15,9,2,4,3,4,1,4000,0,20,25,0
33434,22,4,234002,9,10,0,10,2,4,1,0,0,40,39,0
33435,38,4,346339,9,9,2,1,1,4,1,0,0,4,39,0
33436,48,4,260608,5,13,2,1,0,3,1,0,0,48,39,0
33437,28,4,65497,1,9,0,12,0,4,1,0,0,61,10,0
33438,33,4,151227,1,9,4,4,2,4,1,6000,0,5,39,0
33439,21,4,219221,15,9,2,0,1,0,0,0,0,50,39,0
33440,41,4,582837,5,9,0,10,4,4,1,0,0,40,39,0
33441,24,2,100971,11,8,2,8,4,4,1,0,0,44,39,0
33442,31,0,171921,15,9,0,3,0,4,1,0,0,33,39,0
33443,42,2,210352,11,8,2,12,1,4,0,0,0,40,39,0
33444,47,4,201483,8,9,2,10,3,4,0,1400,0,47,39,0
33445,27,4,118709,9,11,2,4,0,4,1,0,0,59,39,0
33446,39,6,80278,11,15,4,11,0,4,0,5200,0,32,39,0
33447,51,4,160096,15,10,4,8,1,4,1,0,0,40,39,0
33448,41,0,396595,9,11,4,1,0,4,1,2600,0,40,39,0
33449,36,4,248783,14,9,2,8,0,4,1,0,0,20,39,0
33450,57,4,142359,11,5,2,7,3,4,0,0,0,34,39,0
33451,62,4,53672,11,10,2,7,2,4,0,8600,0,40,39,1
33452,41,2,210352,15,9,2,10,0,4,0,14200,0,34,39,0
33453,44,4,207396,9,16,2,8,1,4,1,0,0,41,39,0
33454,56,4,304951,11,12,4,12,4,4,0,0,0,40,39,0
33455,48,4,254696,9,10,3,8,0,4,1,0,0,40,39,0
33456,51,4,213308,9,7,4,7,1,4,0,0,0,50,39,0
33457,49,4,186702,1,9,2,4,5,4,1,0,0,40,39,0
33458,34,4,136446,6,16,0,12,0,4,1,0,0,32,39,0
33459,58,5,432069,11,11,2,10,4,4,1,0,0,14,39,0
33460,58,4,95059,11,13,2,10,0,4,0,0,0,40,39,0
33461,41,4,130534,15,13,2,14,0,4,1,0,0,27,39,0
33462,60,4,207396,11,14,4,3,4,2,0,0,0,32,39,0
33463,24,4,248783,12,6,0,3,1,4,0,0,0,40,39,0
33464,24,4,166009,11,10,2,3,2,4,0,0,0,50,39,0
33465,47,4,186702,8,7,4,0,1,4,1,0,1951,6,23,0
33466,56,4,236958,0,10,5,3,1,4,1,0,0,40,39,0
33467,32,2,71409,15,9,4,10,0,2,1,0,0,40,39,0
33468,38,4,307908,11,9,2,1,2,4,0,0,0,50,39,0
33469,29,4,216265,11,5,4,12,5,4,0,0,0,40,19,0
33470,58,5,402507,15,13,2,7,1,4,0,7600,0,40,39,0
33471,18,6,106884,11,9,0,10,3,4,0,0,0,40,39,0
33472,48,4,112796,11,9,4,8,4,4,0,0,0,40,39,0
33473,20,4,145315,8,10,2,4,1,4,0,0,0,32,39,0
33474,26,0,275389,8,13,4,0,3,4,1,0,0,40,39,0
33475,36,4,127578,11,7,0,8,1,4,0,0,0,40,1,0
33476,23,4,269477,15,9,4,7,1,4,1,0,0,28,39,0
33477,34,4,168965,7,12,0,8,1,4,0,0,0,31,39,0
33478,20,0,44803,15,5,2,7,1,4,1,17800,0,52,39,1
33479,17,4,103928,11,13,2,10,1,4,1,0,0,22,39,0
33480,49,4,124621,11,9,2,5,4,4,1,0,0,67,39,0
33481,20,4,1487444,1,9,2,13,3,4,0,0,1734,48,39,0
33482,39,4,168965,11,11,2,0,0,4,0,0,0,40,39,0
33483,52,4,80278,11,16,4,12,0,4,1,0,1890,40,39,0
33484,42,2,166009,11,14,5,6,3,4,0,0,0,38,39,0
33485,52,6,59584,11,10,2,13,0,4,1,0,0,40,39,0
33486,23,4,201483,1,10,4,3,0,4,0,0,0,51,39,0
33487,53,6,15241,7,10,4,3,1,4,0,0,0,59,26,0
33488,33,4,174877,7,9,2,4,1,4,1,0,0,38,39,0
33489,19,4,266520,9,6,2,6,3,4,1,0,0,40,39,0
33490,47,6,157140,11,11,4,12,3,4,0,0,0,50,39,0
33491,43,4,222177,15,10,2,3,0,1,1,0,0,40,39,0
33492,31,6,337470,11,9,0,4,4,4,1,0,0,50,39,0
33493,41,4,177833,0,4,4,5,1,4,1,0,0,40,39,0
33494,25,4,195571,15,7,0,12,1,4,0,0,0,47,39,0
33495,31,4,254696,0,10,2,3,3,2,0,0,0,40,39,0
33496,56,4,204440,14,7,2,6,0,4,1,0,0,40,39,0
33497,57,4,89147,15,11,4,6,4,4,0,0,0,40,39,0
33498,37,6,195571,9,10,4,10,0,4,1,0,0,40,39,0
33499,40,4,115753,7,9,2,14,0,4,1,0,0,40,39,0
33500,56,5,213308,11,9,2,12,0,0,1,0,0,40,39,0
33501,47,4,47759,12,13,4,10,1,4,1,0,43,40,39,0
33502,17,4,157140,8,9,4,7,1,4,1,0,0,40,39,0
33503,43,4,177833,15,11,0,1,1,1,0,0,0,35,39,0
33504,19,4,168965,9,13,4,7,4,4,1,0,0,4,39,0
33505,19,4,160096,11,6,2,0,4,1,0,0,1699,40,39,0
33506,28,4,139402,6,10,3,2,1,4,1,0,0,60,39,0
33507,59,4,361120,11,7,4,14,0,4,1,0,0,40,39,0
33508,32,4,186702,15,9,0,3,1,4,1,0,0,60,38,0
33509,45,4,216265,15,10,2,12,0,4,1,0,0,40,39,0
33510,47,0,204440,11,10,4,12,0,4,0,0,0,49,39,0
33511,26,6,201483,12,6,2,1,1,4,1,0,0,47,39,0
33512,38,4,124621,11,14,0,10,0,4,1,0,0,25,39,0
33513,73,5,349295,0,9,0,5,1,4,1,0,0,52,39,0
33514,42,6,148271,2,9,2,1,0,4,0,0,0,17,39,0
33515,26,4,192615,0,13,2,12,1,4,1,0,0,40,39,0
33516,32,3,142359,12,9,4,10,0,3,0,0,0,40,23,0
33517,33,4,160096,9,9,2,6,0,4,0,0,0,60,39,0
33518,34,4,95059,15,10,2,12,0,4,1,0,0,40,39,0
33519,29,4,166009,9,13,2,4,3,4,1,0,0,40,39,0
33520,53,2,168965,15,10,2,12,0,4,1,0,0,39,39,0
33521,19,4,27066,8,14,0,1,0,4,0,0,0,50,39,0
33522,26,4,293127,0,9,4,14,3,4,1,0,0,40,39,0
33523,33,4,59584,9,9,2,5,2,4,1,4600,0,40,39,0
33524,36,4,80278,7,3,2,11,0,4,1,0,0,40,39,0
33525,17,4,166009,13,10,4,11,4,4,0,0,0,40,39,0
33526,48,4,56628,9,6,4,10,3,4,1,0,0,47,39,0
33527,35,4,195571,11,8,4,11,0,4,0,0,0,40,39,0
33528,26,7,201483,15,15,2,8,3,4,1,0,0,10,39,0
33529,26,4,310864,11,13,2,7,1,4,1,8200,0,40,39,0
33530,43,4,177833,9,13,4,12,2,4,1,0,0,72,39,0
33531,35,4,74365,11,15,4,1,1,2,1,0,0,39,28,0
33532,36,4,68453,15,5,4,12,1,4,0,99000,0,35,7,1
33533,33,4,331558,9,12,2,0,0,4,0,0,0,6,28,0
33534,48,4,21153,1,10,2,1,1,4,1,9200,0,40,39,1
33535,59,7,154184,1,4,2,3,3,4,0,0,0,15,39,0
33536,18,4,133490,0,9,2,0,1,4,1,0,0,60,28,0
33537,39,4,384770,11,6,4,10,1,4,1,0,0,46,39,0
33538,31,4,106884,15,10,4,3,0,4,0,0,0,40,39,0
33539,23,4,186702,9,13,4,12,3,2,1,0,0,40,39,0
33540,18,4,174877,9,10,2,13,0,4,1,0,0,40,39,0
33541,38,4,180790,11,13,2,13,0,4,1,0,0,40,39,0
33542,44,4,95059,11,9,2,14,4,4,1,0,0,40,39,0
33543,22,4,234002,15,10,0,10,0,4,1,0,0,60,39,0
33544,42,4,21153,0,6,2,4,0,4,0,0,0,95,39,0
33545,40,4,234002,15,10,0,8,3,4,1,0,0,60,39,0
33546,32,4,65497,11,9,2,3,0,2,1,0,0,40,39,0
33547,28,6,139402,15,11,2,6,1,4,0,0,0,29,39,0
33548,62,4,204440,11,10,0,1,0,4,1,0,0,40,11,0
33549,33,4,272433,9,10,4,8,0,4,0,0,0,40,39,0
33550,52,4,310864,15,9,4,1,3,4,1,0,0,40,39,0
33551,23,4,183746,1,10,2,8,5,4,1,0,0,9,39,0
33552,43,6,127578,9,13,0,10,1,4,1,0,0,24,2,0
33553,53,4,109840,11,5,2,0,4,2,1,0,0,27,28,0
33554,45,4,248783,5,9,4,9,1,4,0,0,0,44,39,0
33555,38,4,189658,9,9,4,12,1,4,0,0,0,60,11,0
33556,46,4,290170,15,13,0,5,3,4,0,0,0,49,39,0
33557,61,0,121665,9,6,2,4,4,4,1,0,0,40,39,0
33558,31,4,263564,11,10,2,1,0,4,1,0,0,50,40,0
33559,60,1,313820,11,13,0,3,2,4,0,0,17,40,39,0
33560,36,5,222177,8,13,4,8,0,4,1,0,0,21,39,0
33561,56,4,204440,11,9,2,10,0,4,0,0,0,40,14,0
33562,34,4,65497,9,11,4,11,1,4,1,0,0,38,39,0
33563,18,6,189658,1,14,4,3,0,0,0,0,0,40,39,0
33564,70,2,103928,15,13,2,10,1,4,0,0,0,40,39,0
33565,33,1,136446,11,9,4,7,1,4,1,0,0,40,39,0
33566,46,4,236958,11,9,2,12,5,2,1,0,0,40,39,0
33567,24,4,177833,8,10,2,8,0,4,1,0,0,60,39,0
33568,41,4,136446,11,1,2,12,3,4,1,0,0,40,39,0
33569,67,4,207396,5,3,2,1,4,4,1,0,0,60,39,0
33570,23,7,269477,15,7,4,12,0,4,1,0,0,43,39,0
33571,40,6,157140,15,10,4,10,1,4,0,0,0,40,39,0
33572,29,7,44803,15,11,2,12,4,4,1,0,0,40,13,0
33573,28,4,287214,11,9,2,4,4,2,1,0,0,40,39,0
33574,61,6,163052,8,9,4,4,0,4,1,0,0,45,39,0
33575,62,4,157140,9,9,4,1,0,4,1,0,0,60,39,0
33576,26,4,195571,11,9,5,7,0,4,0,0,0,40,39,0
33577,39,4,106884,11,14,4,12,0,4,1,0,0,40,19,0
33578,21,4,307908,12,10,5,3,0,4,1,0,0,50,39,0
33579,38,4,59584,15,9,2,10,0,2,0,0,0,60,39,0
33580,90,4,95059,15,10,0,14,4,4,1,0,0,40,39,0
33581,52,4,50716,11,9,6,14,0,4,1,0,0,36,39,0
33582,39,2,92103,15,9,4,3,0,4,1,0,0,40,39,0
33583,43,4,109840,15,13,4,8,0,4,0,0,0,40,19,0
33584,44,6,236958,15,9,4,3,3,4,0,0,0,36,39,0
33585,28,4,251739,2,13,4,1,1,1,1,0,0,40,39,0
33586,53,4,163052,6,9,4,1,0,4,1,0,0,40,39,0
33587,26,4,109840,7,9,2,10,0,4,1,0,0,40,39,0
33588,58,4,219221,11,3,4,8,1,2,1,0,0,40,39,0
33589,75,7,166009,11,9,2,6,0,2,1,0,0,14,39,0
33590,41,4,124621,8,10,4,4,0,4,1,0,0,40,39,0
33591,18,4,325645,2,9,4,7,0,4,1,0,0,35,39,0
33592,29,6,115753,11,6,4,10,0,4,1,0,0,13,39,0
33593,47,4,121665,15,10,2,1,4,4,1,0,0,40,39,0
33594,47,4,171921,11,9,4,10,1,4,1,0,0,48,39,0
33595,20,0,168965,0,9,4,0,5,4,0,0,0,40,40,0
33596,45,6,278345,12,9,2,1,0,4,1,0,0,21,39,0
33597,25,4,396595,15,10,4,7,1,2,0,0,0,34,39,0
33598,58,5,148271,11,13,0,3,0,4,1,99400,0,40,39,1
33599,36,4,124621,11,6,2,5,0,4,1,0,0,40,39,0
33600,51,2,228089,11,10,2,2,3,4,0,0,0,40,39,0
33601,27,4,163052,12,10,2,4,0,4,0,0,0,40,39,0
33602,27,5,281302,9,10,6,4,1,4,0,0,0,40,18,0
33603,27,4,35934,9,9,2,0,0,1,1,4200,0,40,39,0
33604,27,6,375901,15,10,0,10,1,2,0,0,0,40,39,0
33605,30,4,59584,9,10,6,11,2,4,0,0,0,7,39,0
33606,22,4,183746,0,16,2,8,0,4,0,0,0,37,39,0
33607,34,4,408420,11,10,4,4,4,4,1,0,0,66,39,0
33608,17,4,15241,0,15,2,3,0,4,0,0,0,50,39,0
33609,38,4,106884,9,9,4,5,1,4,0,0,0,40,39,0
33610,67,1,30022,15,10,4,7,5,4,1,0,0,36,39,0
33611,57,4,65497,11,10,2,3,0,4,0,0,0,40,39,0
33612,57,6,168965,9,9,4,0,3,4,1,0,0,20,39,0
33613,28,4,242871,9,14,4,12,0,4,1,0,0,93,39,0
33614,45,8,251739,15,9,2,12,0,4,0,0,0,40,28,0
33615,62,4,177833,11,14,2,3,0,4,0,0,0,40,39,0
33616,45,7,118709,11,9,0,0,1,4,1,99800,0,30,39,1
33617,43,5,216265,3,11,4,10,4,4,0,0,0,40,39,0
33618,19,4,239914,11,7,0,5,0,4,1,0,0,57,40,0
33619,19,4,284258,11,10,2,12,0,4,1,0,0,40,39,0
33620,52,4,195571,15,14,4,12,5,4,1,3800,0,54,39,0
33621,33,7,183746,11,13,4,5,1,4,1,89800,0,40,39,1
33622,32,2,59584,9,9,2,7,1,4,1,0,0,39,1,0
33623,21,4,296083,15,13,2,3,2,2,0,0,0,36,39,0
33624,66,4,491194,11,9,2,1,1,4,1,0,0,48,39,0
33625,49,4,47759,12,13,2,12,0,4,1,0,0,34,39,0
33626,62,4,201483,15,10,2,10,0,4,1,0,0,50,39,0
33627,23,4,384770,7,14,4,3,0,1,1,0,0,40,39,0
33628,28,4,35934,15,9,2,1,1,2,1,0,0,24,39,0
33629,51,2,1138609,11,10,4,4,5,4,0,0,0,40,39,0
33630,52,6,174877,15,9,2,3,1,4,1,0,0,40,39,0
33631,58,4,142359,15,9,0,1,0,2,1,0,0,40,39,0
33632,28,7,470500,11,10,2,4,3,4,0,0,0,41,39,0
33633,32,4,151227,7,7,2,1,0,4,1,0,0,40,39,0
33634,45,4,68453,11,8,2,14,0,4,1,6200,0,40,39,0
33635,26,4,263564,9,10,4,5,4,4,1,0,0,40,39,0
33636,42,2,92103,1,7,2,10,1,2,1,0,0,17,39,0
33637,23,6,529625,8,11,2,13,3,4,1,0,0,90,39,0
33638,26,4,204440,11,10,6,14,0,2,1,0,0,40,9,0
33639,55,4,216265,1,13,2,1,0,4,0,0,1768,71,39,0
33640,60,4,142359,11,14,4,4,1,4,1,0,0,40,26,0
33641,47,4,201483,6,9,2,12,0,4,0,0,0,80,39,0
33642,27,4,109840,6,9,2,8,0,4,0,0,0,40,39,0
33643,23,4,74365,10,13,4,14,1,4,1,0,0,40,39,0
33644,37,2,331558,11,16,0,5,0,4,1,0,0,40,39,0
33645,20,2,44803,15,13,0,4,1,4,1,0,0,14,39,0
33646,26,4,192615,15,9,2,5,1,4,1,0,0,40,39,0
33647,17,4,35934,11,9,2,7,1,4,1,19000,0,17,39,1
33648,40,2,355207,11,9,4,10,1,4,0,0,0,40,39,0
33649,29,4,293127,11,14,2,4,4,2,1,0,0,50,39,0
33650,56,4,408420,11,9,4,8,0,4,1,0,0,50,39,0
33651,20,4,92103,5,13,2,3,3,4,0,0,0,27,39,0
33652,41,4,180790,9,9,0,0,0,4,1,0,1795,40,39,0
33653,38,0,186702,15,13,4,12,5,4,0,0,0,42,39,0
33654,33,4,204440,11,9,0,10,0,2,0,0,0,33,39,0
33655,35,2,83234,15,13,2,14,0,4,1,0,0,40,39,0
33656,19,4,89147,15,9,2,10,3,4,0,0,0,40,39,0
33657,32,4,216265,4,9,2,3,1,4,0,0,0,40,39,0
33658,58,6,168965,11,10,2,10,3,4,1,8400,0,15,39,0
33659,41,4,174877,15,9,4,1,3,2,0,0,0,60,39,0
33660,44,4,304951,12,15,4,7,1,4,1,0,0,23,16,0
33661,33,4,390682,12,9,2,0,0,4,1,0,0,38,11,0
33662,63,4,89147,11,9,2,1,1,4,1,0,1847,18,39,0
33663,38,6,219221,12,10,2,14,0,4,1,0,0,40,39,0
33664,46,0,47759,9,10,0,11,0,2,1,0,0,50,39,0
33665,31,4,160096,11,9,0,10,4,4,0,0,0,40,39,0
33666,23,4,195571,11,13,4,4,3,2,1,0,0,35,39,0
33667,33,4,242871,15,13,4,4,0,4,1,0,0,40,39,0
33668,26,4,53672,15,12,0,11,0,4,1,0,0,46,14,0
33669,21,4,322689,8,10,2,10,0,4,1,0,1716,44,39,0
33670,34,4,183746,12,13,2,13,0,2,1,4800,0,40,39,0
33671,44,4,195571,8,12,0,12,1,4,1,94600,0,36,39,1
33672,62,4,325645,0,13,2,11,0,4,1,0,0,42,39,0
33673,21,4,177833,7,9,4,8,0,4,0,0,0,4,39,0
33674,48,4,204440,11,13,4,9,0,4,1,0,0,23,39,0
33675,53,4,186702,9,9,4,8,5,4,0,18000,0,40,39,0
33676,56,1,201483,11,3,2,13,1,2,1,0,0,40,38,0
33677,52,4,166009,15,9,4,8,3,4,0,0,0,40,39,0
33678,27,4,121665,11,10,4,8,3,2,1,0,0,40,39,0
33679,44,5,210352,9,10,4,12,0,4,0,0,0,40,39,0
33680,35,4,157140,9,9,2,1,0,4,0,0,0,40,39,0
33681,37,4,210352,11,13,5,8,3,4,1,0,0,37,39,0
33682,60,1,62540,11,9,2,7,3,4,1,0,0,40,39,0
33683,42,4,299039,9,10,0,6,0,4,1,0,0,40,39,0
33684,27,4,112796,15,16,0,8,0,4,0,0,0,50,39,0
33685,23,6,163052,4,14,4,1,4,4,1,99800,0,40,39,1
33686,37,6,139402,0,14,2,1,0,4,1,0,0,22,39,0
33687,59,4,192615,15,9,4,0,0,4,1,0,0,40,39,0
33688,46,4,378857,15,10,0,3,3,4,1,0,0,31,28,0
33689,45,4,71409,11,6,0,3,0,4,1,6800,0,37,39,0
33690,50,4,310864,7,11,0,10,3,4,1,0,0,50,39,0
33691,20,4,225133,11,9,4,8,1,4,1,17800,0,46,39,0
33692,50,4,310864,11,9,4,14,3,4,1,0,0,40,39,0
33693,43,4,27066,11,1,0,0,4,4,1,0,0,40,39,0
33694,52,4,62540,11,9,0,1,1,4,1,0,0,40,39,0
33695,43,4,325645,8,12,2,12,4,2,1,0,0,40,39,0
33696,51,4,192615,15,9,2,13,3,4,1,0,0,40,39,0
33697,24,0,18197,11,13,4,8,4,4,0,0,0,40,39,0
33698,52,4,115753,7,10,0,12,4,4,1,0,0,21,28,0
33699,44,4,174877,11,9,4,14,0,4,1,0,0,40,39,0
33700,38,4,171921,1,9,2,10,4,4,0,0,1707,47,39,0
33701,38,4,198527,15,13,2,2,1,1,0,0,0,40,39,0
33702,25,4,192615,8,14,2,1,0,4,1,0,0,45,41,0
33703,37,4,198527,0,13,3,4,1,4,0,0,1664,40,28,0
33704,21,4,53672,8,11,0,4,1,4,1,0,0,16,39,0
33705,34,4,275389,10,13,2,7,1,4,1,0,0,40,39,0
33706,39,4,307908,4,6,0,10,0,4,1,0,0,40,2,0
33707,23,7,304951,12,6,6,8,2,4,0,0,0,40,39,0
33708,39,2,177833,5,11,2,13,0,4,0,0,0,40,36,0
33709,38,0,331558,12,10,4,5,2,4,1,0,0,46,39,0
33710,49,5,133490,8,9,2,4,1,4,0,0,0,40,39,0
33711,18,4,127578,12,13,6,3,3,4,0,0,0,40,39,0
33712,21,1,27066,11,10,6,14,0,4,1,0,0,40,39,0
33713,19,2,239914,11,10,2,10,0,2,0,0,1768,40,39,0
33714,52,4,103928,9,13,4,14,0,4,1,0,0,20,0,0
33715,40,4,74365,15,9,0,11,0,4,1,0,0,40,39,0
33716,21,6,139402,11,7,2,14,1,3,1,0,0,40,39,0
33717,59,2,278345,11,10,2,3,0,4,1,0,0,60,11,0
33718,52,4,163052,15,5,4,3,3,4,1,0,0,40,16,0
33719,19,4,189658,4,15,2,12,0,4,1,0,0,15,39,0
33720,31,4,239914,15,9,3,0,1,4,1,0,1969,54,39,0
33721,21,0,56628,15,5,2,12,0,4,0,0,0,40,39,0
33722,21,4,163052,11,10,2,14,0,4,1,0,0,44,39,0
33723,34,4,245827,11,9,4,10,0,4,0,0,0,40,39,0
33724,28,4,222177,11,9,4,4,0,4,0,0,0,40,1,0
33725,33,6,174877,11,10,4,6,5,4,1,0,0,41,39,0
33726,55,4,189658,8,10,5,14,0,2,1,0,0,50,39,0
33727,20,4,86190,12,7,4,10,1,4,1,0,0,40,39,0
33728,35,4,163052,9,9,0,14,0,4,1,0,0,40,39,0
33729,35,4,204440,15,10,0,14,1,4,1,0,0,40,39,0
33730,62,4,121665,12,7,0,6,3,4,1,5800,0,44,39,0
33731,41,4,198527,15,7,2,14,0,4,1,4600,0,34,39,0
33732,31,4,177833,15,5,2,7,2,4,1,0,0,27,39,0
33733,41,1,390682,8,13,2,3,1,4,1,0,0,35,39,0
33734,65,5,133490,15,10,4,0,5,4,1,0,43,40,39,0
33735,48,4,145315,11,13,2,1,1,4,1,0,0,65,39,0
33736,29,4,216265,5,11,2,0,0,4,1,0,0,53,39,0
33737,48,4,166009,15,9,2,8,0,4,0,0,0,16,2,0
33738,27,4,166009,5,9,2,8,1,4,0,0,0,37,39,0
33739,31,4,127578,10,9,2,3,1,4,0,0,0,60,39,0
33740,49,4,343382,11,9,2,12,4,2,1,0,0,40,39,0
33741,57,5,334514,9,11,2,10,0,4,0,0,0,62,39,0
33742,31,0,74365,11,10,2,10,3,4,1,0,0,40,39,0
33743,29,6,763167,15,9,4,10,0,4,1,0,0,40,39,0
33744,72,8,121665,5,9,4,6,1,4,0,0,0,40,27,0
33745,31,4,251739,15,10,0,6,3,4,0,0,0,40,39,0
33746,47,4,115753,8,9,2,1,0,0,0,0,0,20,39,0
33747,36,4,157140,11,9,2,8,0,4,1,0,0,13,39,0
33748,42,4,151227,11,12,0,10,3,4,0,0,0,66,39,0
33749,31,4,228089,9,12,2,7,1,4,0,0,0,40,39,0
33750,17,4,145315,11,13,4,8,0,4,1,0,0,39,39,0
33751,21,7,275389,11,13,2,10,0,4,1,0,0,40,39,0
33752,39,4,266520,15,11,2,10,3,4,0,0,0,40,39,0
33753,33,4,133490,15,11,2,1,4,4,1,0,0,22,15,0
33754,19,4,234002,11,10,2,8,5,4,0,0,0,40,39,0
33755,52,4,186702,11,9,4,12,1,4,1,0,0,40,39,0
33756,47,4,375901,15,9,2,8,0,2,0,0,0,37,39,0
33757,29,4,163052,11,9,4,12,3,4,1,0,0,28,39,0
33758,39,4,210352,8,10,4,12,2,2,1,0,0,60,39,0
33759,52,4,15241,11,9,4,14,3,4,0,0,0,50,39,0
33760,19,2,189658,15,10,4,3,0,1,0,0,0,50,39,0
33761,23,4,47759,15,12,2,1,3,4,1,0,1873,43,39,0
33762,33,7,32978,11,10,4,0,0,4,1,0,0,83,39,0
33763,67,4,426157,15,13,4,3,1,4,1,0,0,36,39,0
33764,35,4,257652,9,13,2,10,0,4,1,0,0,60,39,0
33765,19,4,296083,9,7,2,3,1,1,1,0,0,55,36,0
33766,53,4,257652,11,10,2,4,1,4,1,0,0,46,39,0
33767,54,6,77322,0,12,2,7,3,4,1,0,0,50,39,0
33768,34,4,222177,9,13,0,3,0,4,1,1400,2204,40,39,0
33769,51,4,160096,11,11,6,3,0,4,0,0,0,40,39,0
33770,27,6,121665,15,14,0,7,1,4,1,0,0,16,39,0
33771,37,4,346339,7,9,4,10,0,4,1,0,0,40,39,0
33772,31,2,127578,0,13,4,11,0,2,0,0,0,34,39,0
33773,19,4,304951,11,1,4,10,0,4,1,0,0,70,39,0
33774,23,2,269477,0,13,2,3,3,4,0,0,0,40,39,0
33775,52,5,231046,12,9,4,3,1,4,1,0,0,30,39,0
33776,36,2,163052,11,13,6,5,3,0,1,0,0,46,39,0
33777,61,2,168965,6,10,2,3,0,4,1,0,0,39,39,0
33778,55,4,168965,11,9,4,6,4,4,1,0,0,40,39,0
33779,47,4,163052,1,13,0,4,0,4,1,0,1760,40,39,0
33780,39,4,257652,11,9,4,12,0,4,1,0,0,50,39,0
33781,18,6,168965,11,12,6,4,0,3,1,0,0,21,39,0
33782,48,4,204440,15,11,2,0,0,2,1,0,0,62,39,0
33783,48,1,136446,7,10,2,1,3,4,1,0,0,57,39,0
33784,38,4,1451969,1,13,4,8,1,4,0,0,0,28,28,0
33785,23,5,485282,11,12,6,1,5,4,0,0,0,47,39,0
33786,33,4,189658,11,9,2,4,3,4,1,0,0,44,39,0
33787,32,4,180790,5,9,4,11,0,4,1,0,0,40,3,0
33788,37,4,83234,15,9,2,10,0,4,0,0,0,34,39,0
33789,23,4,65497,12,9,2,0,1,2,1,0,0,50,39,0
33790,41,4,177833,14,9,2,0,0,4,0,0,1847,50,39,0
33791,29,5,12285,9,14,4,8,0,4,1,0,0,42,39,0
33792,34,4,89147,15,10,3,3,0,4,1,0,0,85,39,0
33793,64,4,168965,11,10,5,10,4,2,1,0,0,40,39,0
33794,24,4,1487444,9,9,4,4,4,4,1,3800,0,60,39,0
33795,48,0,148271,15,13,0,0,1,4,0,0,0,40,39,0
33796,75,1,30022,9,10,0,3,0,4,0,0,0,47,38,0
33797,33,0,257652,11,10,0,10,0,4,1,0,1908,40,39,0
33798,42,5,245827,7,9,2,14,0,4,1,0,0,40,39,0
33799,37,6,163052,13,9,4,14,0,4,1,0,0,40,39,0
33800,44,5,112796,11,9,4,12,1,4,1,0,0,50,39,0
33801,26,4,1487444,11,12,5,6,5,4,1,0,0,40,39,0
33802,37,4,83234,15,9,2,4,0,4,1,0,0,40,24,0
33803,37,4,284258,10,10,4,3,5,4,1,0,0,32,39,0
33804,47,7,171921,9,9,4,4,1,2,1,0,0,28,39,0
33805,31,4,219221,15,10,2,7,0,4,1,0,0,40,39,0
33806,20,4,160096,9,9,2,10,0,4,0,0,0,40,39,0
33807,62,4,118709,9,9,2,7,3,4,1,200,0,50,39,0
33808,30,4,86190,11,9,4,10,2,2,0,0,0,16,39,0
33809,18,2,174877,7,13,2,10,0,2,0,0,0,40,39,0
33810,24,6,157140,9,9,2,3,0,4,0,0,0,28,39,0
33811,19,4,41847,1,7,2,3,3,4,1,0,0,40,39,0
33812,62,4,32978,11,10,4,14,4,4,0,0,0,34,39,0
33813,28,4,257652,11,15,4,12,3,4,0,28400,0,31,39,0
33814,30,4,86190,3,9,2,13,0,4,1,0,0,32,39,0
33815,33,4,260608,9,13,4,6,3,4,1,0,0,40,39,0
33816,27,4,145315,9,13,4,3,1,4,0,0,0,40,39,0
33817,39,2,15241,11,9,4,0,1,2,0,0,0,33,39,0
33818,48,4,80278,15,11,2,4,4,4,0,0,0,60,39,0
33819,37,4,210352,11,10,0,7,3,4,1,7800,0,58,39,0
33820,36,6,180790,12,13,0,3,1,0,1,0,0,43,39,0
33821,45,4,154184,10,10,4,3,1,2,0,0,0,40,39,0
33822,29,4,115753,9,9,4,12,1,4,1,0,0,40,39,0
33823,40,4,30022,9,7,2,10,3,4,1,0,0,6,39,0
33824,42,5,65497,15,9,4,8,1,4,1,0,0,40,39,0
33825,52,4,198527,11,9,2,12,0,2,1,0,0,40,39,0
33826,49,4,21153,11,9,4,4,0,4,1,0,0,40,39,0
33827,66,0,198527,15,10,4,5,0,4,0,0,0,40,39,0
33828,24,4,529625,11,9,2,10,0,4,0,0,0,50,39,0
33829,48,0,168965,6,10,2,12,1,4,1,0,0,68,39,0
33830,57,4,328601,11,9,2,8,3,4,0,0,0,40,39,0
